Id,SalePrice
1461,121968.5135096094
1462,167629.14664644512
1463,183130.42504642118
1464,203380.59400077132
1465,193354.20859749417
1466,171595.9927382437
1467,179382.88207451568
1468,163005.06763052684
1469,195963.12940932225
1470,120084.34111504052
1471,167201.96153822463
1472,98795.46110145784
1473,95261.69878937161
1474,145895.46776486564
1475,115855.36124240492
1476,363825.40618465014
1477,252995.18052003905
1478,300554.4462001519
1479,296087.5075957146
1480,546477.7774683061
1481,332851.9574673273
1482,204710.5187036892
1483,174379.6693631534
1484,163310.68581014566
1485,179214.56436868059
1486,186951.17063743758
1487,345859.1559311373
1488,220192.6473165756
1489,193127.43600090707
1490,242745.00624443628
1491,193338.46560589623
1492,94362.46596640704
1493,174019.29715596072
1494,288237.6973687706
1495,286144.09238967
1496,229195.41898985498
1497,183645.88524909824
1498,196418.5427331658
1499,167938.49947895866
1500,160156.7066030096
1501,177845.3663432852
1502,152376.66730967705
1503,387692.11782388954
1504,242472.07464328926
1505,229246.55336957198
1506,190795.69672420563
1507,260733.63473249623
1508,199121.44037290523
1509,154985.201116193
1510,145872.924867566
1511,173277.14820519436
1512,172490.9945217822
1513,140239.01115721668
1514,164031.5353932752
1515,188902.8754210012
1516,148741.86100680634
1517,170728.5510322862
1518,131070.56208923244
1519,210379.04496597414
1520,128069.59910609193
1521,134268.10059021256
1522,170445.332836993
1523,116822.84070709399
1524,121164.4588824121
1525,120047.54579623451
1526,111751.28891596087
1527,111173.43538705418
1528,132841.3055922446
1529,161656.85331534976
1530,208154.3635266169
1531,114262.84385676557
1532,93217.9470257286
1533,151154.50122838933
1534,125570.10192595486
1535,140641.26694068767
1536,106357.89022050047
1537,60123.19510094577
1538,142364.35850070202
1539,183525.33796890022
1540,77829.06099055568
1541,136676.61874854728
1542,155724.71544441936
1543,181322.78104824226
1544,83699.77822103332
1545,116574.15065994133
1546,136636.3351406495
1547,132839.1783349988
1548,137805.16139094857
1549,123361.01609429308
1550,132593.5737774882
1551,104236.34018918876
1552,141592.05874768266
1553,135143.0617751882
1554,120930.58565865528
1555,160812.16406651452
1556,84194.07146180735
1557,115095.63168687139
1558,108731.41805544333
1559,58123.08967945306
1560,128332.02595108187
1561,121672.2976928505
1562,135048.45561363944
1563,123209.48232056484
1564,162250.61370629809
1565,149526.9088052437
1566,232164.00835252146
1567,81833.16160288162
1568,242885.1225204673
1569,136556.10557845005
1570,129905.37922964637
1571,110311.33255969627
1572,142665.59622948914
1573,239210.02888901252
1574,116991.26272541055
1575,225906.55357094927
1576,231783.1542267121
1577,178330.22977747745
1578,142345.56645426393
1579,143951.98468787828
1580,194285.75741519238
1581,155018.62332514944
1582,127121.99974800649
1583,305553.0512651949
1584,220918.93809004128
1585,138370.40665740517
1586,89604.6282978554
1587,109603.53869749073
1588,145871.3954108029
1589,98793.41899970772
1590,130758.00383730524
1591,92491.69801159149
1592,118455.30665511928
1593,131487.5818122832
1594,132439.67726994486
1595,109204.21607711325
1596,224744.6298766727
1597,205287.06196562195
1598,221641.58871778514
1599,160569.32589369355
1600,150345.2576372068
1601,72797.98691841852
1602,120016.41815588989
1603,60294.194654067345
1604,266397.22017410287
1605,230772.04706295117
1606,160000.31300789834
1607,183610.71321472828
1608,211841.44496803437
1609,179692.70174080555
1610,151019.598234231
1611,132258.3568397392
1612,172497.49312904986
1613,168005.17393620533
1614,117997.60816212824
1615,89384.06141301154
1616,78655.7634317734
1617,92147.84986066274
1618,145669.00401442958
1619,142625.60250767163
1620,168995.84021960897
1621,131051.08081261702
1622,149380.3180251316
1623,252163.35775560146
1624,201268.4638656651
1625,117654.01795732738
1626,168881.58659742674
1627,197884.18341832916
1628,271878.8710513976
1629,173965.98370284436
1630,378773.1875820415
1631,236641.7125128261
1632,247189.33221259018
1633,168451.5738420935
1634,186661.2561589903
1635,173004.59890356622
1636,154485.03414116375
1637,210329.2964917247
1638,180158.48071095758
1639,184835.1417808349
1640,243211.59054969758
1641,179114.23950139256
1642,246900.81925883333
1643,222659.90888645046
1644,243071.17375876656
1645,221518.69478966604
1646,158217.71344428492
1647,157862.0241578181
1648,128529.08133066473
1649,142099.5417578707
1650,115944.97526830413
1651,119783.40354702079
1652,98986.99148931664
1653,101102.37822929927
1654,148614.03613635237
1655,131730.26797714847
1656,142425.16866928007
1657,151884.61578021882
1658,149261.66505042606
1659,127140.36942733698
1660,155209.55126512056
1661,465725.1448126272
1662,420706.05835086794
1663,385617.0763826306
1664,664809.1359068645
1665,307399.47570925346
1666,313868.0971726864
1667,395643.0358359878
1668,335743.08949698583
1669,306472.38371947245
1670,348376.9260706304
1671,271920.7787004195
1672,459596.354128279
1673,290069.06360575533
1674,243080.41889968058
1675,197176.93690796968
1676,194397.1809376315
1677,217147.6110481037
1678,504110.02795406437
1679,413663.7033520132
1680,320967.3249074715
1681,238870.62851894915
1682,323433.27942145534
1683,191451.49137904122
1684,174032.66527576855
1685,170810.24390638171
1686,169811.7334029608
1687,163044.84987612325
1688,184435.4881689732
1689,186702.51849597
1690,193000.32890455858
1691,184148.05640262915
1692,249146.42350988186
1693,159830.48166271127
1694,184343.80599216887
1695,166780.25462347598
1696,281913.0581113075
1697,170906.66639799345
1698,349872.0856346246
1699,320886.7212682748
1700,259765.32567245152
1701,262709.6614318042
1702,241953.51620383616
1703,239891.75463031535
1704,277361.8391353609
1705,230167.47604551047
1706,186930.19950738296
1707,208148.4236371454
1708,199894.15602038286
1709,259911.64498502645
1710,219528.09934602733
1711,271484.4812577424
1712,255447.72304899842
1713,281291.50752805884
1714,227255.5793015408
1715,207905.03578147115
1716,184029.12440719045
1717,177899.8942726924
1718,140319.87203608477
1719,204817.64559510796
1720,241091.74356159687
1721,150929.67808410694
1722,119883.08548341414
1723,149231.4527091005
1724,203912.3537565476
1725,242167.7215389047
1726,185513.05079111073
1727,149265.11947461872
1728,166051.4069527571
1729,168862.80357663
1730,152036.77657982695
1731,113561.66393051563
1732,132160.63041212904
1733,112040.1171844046
1734,123736.53767677583
1735,115299.72506867013
1736,108467.65811430712
1737,308094.2306562765
1738,252273.0851427368
1739,238993.3447098502
1740,220381.34300888592
1741,195156.52800091865
1742,172680.48210363957
1743,177505.28969986757
1744,380382.03824864386
1745,212149.16131100268
1746,187428.06294699787
1747,219171.73398170245
1748,227779.29320085145
1749,139867.17519348612
1750,124522.23780188101
1751,248478.92412691968
1752,116716.83906290417
1753,148880.42612854243
1754,199906.49404692193
1755,164782.62157227477
1756,131897.42339061893
1757,123894.17389306062
1758,144694.4025799888
1759,161616.90216187597
1760,161770.67730108398
1761,144065.16601800738
1762,179752.27480089018
1763,182051.42334184315
1764,117087.60078893173
1765,138723.32473877975
1766,200667.2142085899
1767,221068.93727205571
1768,140814.51770973645
1769,167251.5938962584
1770,149931.02551870464
1771,113500.35424360938
1772,127224.93415732986
1773,123562.47232662364
1774,147715.7135065861
1775,143902.40907365494
