Id,SalePrice
1461,121406.0306490114
1462,151063.51711471393
1463,173776.66046811882
1464,193566.86457889574
1465,194490.0144998041
1466,171317.75392027764
1467,181456.1252608939
1468,165282.08423353176
1469,195042.25267780272
1470,121128.12017414428
1471,203897.18795543368
1472,105891.90574907469
1473,102233.40173539345
1474,155633.4659245294
1475,128014.57289137972
1476,350077.2426172635
1477,242751.28985030996
1478,288400.6238713933
1479,286643.73649912205
1480,484056.81000192213
1481,314444.1451646657
1482,213233.4677777612
1483,169003.32066035873
1484,169557.2671276546
1485,182662.12889462712
1486,198962.1031246315
1487,324603.5695315355
1488,243050.390991868
1489,185124.4012525824
1490,218432.30951434336
1491,192634.11694250605
1492,98171.05424912502
1493,184395.89169550315
1494,276565.28947652184
1495,284921.3569598671
1496,229981.10835215196
1497,188400.69181529476
1498,165401.7981244372
1499,163203.6727239434
1500,154395.58179424691
1501,165370.0287145461
1502,155454.29944611728
1503,277417.9851743764
1504,238547.03007653786
1505,217349.31255922499
1506,192688.05535788523
1507,253724.58076488491
1508,197103.8366700964
1509,158886.7167342579
1510,140826.3970172125
1511,143655.2452639752
1512,170458.90585828116
1513,153042.40003656995
1514,146556.0982338225
1515,200028.80391696322
1516,145353.73944797114
1517,174395.68210800758
1518,140470.46600650303
1519,215427.2081620603
1520,128840.71003865649
1521,128356.0247148779
1522,175132.45688755953
1523,114188.7534760613
1524,122496.69246660652
1525,115359.47768837397
1526,110116.20098248984
1527,112381.9192877285
1528,145349.16368848467
1529,141541.78302370122
1530,186707.3556954205
1531,107980.8808505636
1532,101432.47347136929
1533,138244.32656013468
1534,128080.20212184242
1535,144539.06413070395
1536,106166.19207052526
1537,69480.7220291609
1538,145624.90513054852
1539,193958.08478664444
1540,93087.39707318983
1541,138723.20600373036
1542,135924.9549807299
1543,181419.75078247726
1544,87577.86120950166
1545,113978.1126344673
1546,131751.9907652784
1547,119300.083067168
1548,130369.0382247139
1549,117183.00618817957
1550,128167.61997494107
1551,116009.80718570846
1552,130610.61269366671
1553,137341.827264234
1554,127105.75662831184
1555,150028.5287552368
1556,90919.13597913232
1557,104454.80040467743
1558,107912.6720782627
1559,65533.09937189563
1560,138425.32565701613
1561,123338.00141442278
1562,132086.6326023981
1563,121630.99299964076
1564,161560.14901648808
1565,145891.02298575744
1566,232553.06663621383
1567,84785.48847676304
1568,216494.86893543648
1569,117875.75134399216
1570,143445.7130748795
1571,126611.34291249631
1572,142580.79214276868
1573,241036.1852638285
1574,124852.73325183001
1575,219324.9871373823
1576,238815.7273361768
1577,182859.52724905137
1578,144330.60782406083
1579,141905.5286024106
1580,196979.24740823812
1581,151645.8389896976
1582,127868.18996646747
1583,304127.17800336546
1584,224217.02471422165
1585,137041.28878665707
1586,76320.44755231199
1587,103904.32933134864
1588,146257.31980679664
1589,99697.45196782808
1590,141904.98036507412
1591,96633.27213220138
1592,120054.8566412623
1593,130269.09146820156
1594,133295.43356882042
1595,114694.26761310517
1596,226436.05361053738
1597,182869.08038835065
1598,207283.55801449742
1599,178363.46899996692
1600,165966.214284146
1601,70809.80828979505
1602,117439.04894055912
1603,73176.46819161702
1604,258187.9695402771
1605,250650.36095233206
1606,171494.34124928777
1607,187218.83792598432
1608,208185.83799657287
1609,184053.33463301545
1610,143994.96897017318
1611,141710.53721107933
1612,170731.10572361152
1613,167569.86860225114
1614,122097.47133724013
1615,93474.073964951
1616,86749.87752741674
1617,99990.66792097445
1618,129532.78828388653
1619,137491.28724696924
1620,169592.82307778118
1621,141532.6216005175
1622,137351.8471611965
1623,264215.69939496706
1624,211520.02514362254
1625,121575.00583445428
1626,172335.22271833813
1627,184787.94145608836
1628,286617.4814483606
1629,178555.7600985213
1630,365574.9114418871
1631,219532.6598193711
1632,233695.9835795851
1633,171121.7016160112
1634,186275.3717053024
1635,175233.49594805064
1636,161805.918221208
1637,190077.0416097474
1638,190479.56898379527
1639,186752.62873913348
1640,255922.59002507606
1641,182963.9508241951
1642,234133.62673912526
1643,221544.29282223812
1644,229065.0315936325
1645,198593.65410182896
1646,162837.54587650188
1647,163059.01012668404
1648,132683.04452124963
1649,136220.78477167786
1650,116452.77211365735
1651,125059.72146552608
1652,107881.9182401073
1653,110200.67928003054
1654,155713.42834887878
1655,146842.94503503822
1656,148809.13227811837
1657,155742.6377991327
1658,156725.8834419075
1659,135344.76111452532
1660,157645.2865434319
1661,415340.96534335386
1662,409230.7651486939
1663,364631.44945698086
1664,527536.1348801272
1665,299675.05873682717
1666,313178.0402871872
1667,373364.44136462174
1668,330124.64432908874
1669,301433.50185716973
1670,332582.858284055
1671,248635.3598369726
1672,432994.3160555235
1673,278802.4262814823
1674,246810.62920732464
1675,191401.5185424145
1676,190673.01965052844
1677,206601.7193478326
1678,470308.5971544036
1679,365481.3716235923
1680,326599.9259042528
1681,249852.33408354092
1682,290035.4085281113
1683,194348.47282482314
1684,182181.58085956518
1685,176987.952418323
1686,179292.5251361381
1687,175615.60573406084
1688,194263.0657541561
1689,198016.1509403325
1690,197562.18543614566
1691,187356.8742652901
1692,264292.16290827
1693,168447.4467346027
1694,185685.88497688837
1695,170207.94384969768
1696,264600.19503322546
1697,175101.77048573343
1698,330210.4762781747
1699,289742.45961288625
1700,237558.36783183034
1701,264929.2948486318
1702,239879.41681200665
1703,238275.46261694204
1704,273558.73889933847
1705,228136.31368069866
1706,239238.17063592823
1707,202996.60838823766
1708,193476.28972197566
1709,252818.33957853034
1710,216179.20087953834
1711,260154.88033465348
1712,253099.29453814533
1713,260898.53369823913
1714,215683.4553386181
1715,202510.8994468103
1716,179964.3959819703
1717,176949.04652019177
1718,138180.46473680786
1719,199914.99870622324
1720,240261.63469091576
1721,168294.4465378052
1722,125947.42626309076
1723,155516.03103967186
1724,213348.12167938493
1725,240090.75301817866
1726,186240.61742392476
1727,158014.08069650587
1728,179917.91982821753
1729,161702.9128154612
1730,167681.43653430257
1731,122356.36795644235
1732,128818.79856078202
1733,117295.45619640077
1734,121197.93595704455
1735,135460.95480913046
1736,113105.23858248345
1737,318994.3939944465
1738,232568.15172395122
1739,276142.3817453808
1740,203695.15440847172
1741,181448.9011105443
1742,170290.2926565957
1743,179431.10576152444
1744,303336.78510237555
1745,198810.29152213607
1746,210552.86424098915
1747,215650.4049671906
1748,228331.47751975115
1749,147008.73035661288
1750,135559.00386886593
1751,251966.24664301568
1752,121461.62881575686
1753,148953.94883607014
1754,198266.27916608355
1755,165854.76279754337
1756,124891.76143694989
1757,119417.71291865363
1758,146859.4801655401
1759,157947.14192563106
1760,159911.96735904508
1761,140971.10620398432
1762,175664.19574601835
1763,178814.3879345554
1764,115970.17962225628
1765,168726.38263055382
1766,185364.60592213875
1767,220160.5996047338
1768,137479.1196104885
1769,172496.97271348166
1770,149507.38056439278
1771,123023.7950055983
1772,133269.5647500132
1773,122043.199312231
1774,152307.26594871414
1775,138995.4066514115
1776,123156.49331987757
1777,110457.45571260099
1778,142485.1909377822
1779,114138.84221772096
1780,179565.4630801632
1781,127544.65166840404
1782,94346.2904447614
1783,146448.5870063005
1784,105577.70454939417
1785,124969.97658446383
1786,153783.1896156577
1787,176776.08256272276
1788,66522.60218981093
1789,108052.63569307822
1790,84906.64711666235
1791,199824.54580104534
1792,155319.26502378008
1793,138313.73395206797
1794,161271.5357288769
1795,130166.98241759495
1796,129204.81819990696
1797,123968.57008114137
1798,123034.46495750114
1799,112949.57781613823
1800,124838.26790884146
1801,124431.98096554134
1802,146001.42434487861
1803,155932.36630857614
1804,138807.7803880676
1805,140828.51820768125
1806,132290.072010621
1807,131814.55393210915
1808,117774.322393231
1809,111324.68943263756
1810,132708.64885449532
1811,89565.33207073067
1812,94407.47960685963
1813,121461.53329172292
1814,93095.18914183642
1815,63276.75147789826
1816,101285.43439236749
1817,106666.92454051384
1818,140960.77671472286
1819,137803.35681680441
1820,61328.84436916127
1821,123844.77410505044
1822,150961.58670661817
1823,46576.14282421196
1824,129030.42428233307
1825,136361.9641506302
1826,101056.57304002969
1827,101810.67360408719
1828,125737.40269180785
1829,133487.2297558581
1830,141016.18257223011
1831,148456.12838459093
1832,86419.7108899578
1833,138140.36993638094
1834,126453.97053698431
1835,118342.33860827252
1836,131585.24787029682
1837,83460.35206243352
1838,119529.62346464857
1839,111312.5444354492
1840,136168.12199260236
1841,134815.81234578087
1842,95542.91819395604
1843,128939.41053064911
1844,144177.2941421623
1845,140928.8857386389
1846,151487.54656422633
1847,158965.7807791303
1848,59490.27230477606
1849,110708.88009576437
1850,118722.26951875913
1851,153182.52925504686
1852,125736.9832296517
1853,127461.6045832709
1854,167029.57652523438
1855,150628.90054349496
1856,218868.80706881647
1857,144794.30912221773
1858,151603.8448586248
1859,127372.52779376807
1860,151795.4021425364
1861,126670.17975328353
1862,322791.83466361155
1863,314102.84172105783
1864,314122.29860086675
1865,338563.22717148083
1866,332227.77813721274
1867,234649.1982993567
1868,284247.0608263893
1869,208780.0580606692
1870,220847.29453394076
1871,252358.42714529188
1872,172045.0720591304
1873,223658.1812920923
1874,150271.57113526805
1875,201391.8598838116
1876,197499.928997247
1877,211435.9570702089
1878,207325.22559050337
1879,124665.78625737627
1880,136843.76695062243
1881,245398.40122027547
1882,247778.71900263563
1883,192956.20261873465
1884,205800.89218013728
1885,236967.04282250337
1886,288252.95347437554
1887,212080.83586224247
1888,270420.75673158525
1889,166229.18004558777
1890,116567.06190697564
1891,138085.3795159854
1892,101154.42562873873
1893,126771.84192860367
1894,124792.1282039861
1895,136807.9184107064
1896,130020.78640362728
1897,115205.6764859209
1898,125578.35052117227
1899,164414.23938224194
1900,162491.74856717826
1901,160935.23748335303
1902,145993.8420040845
1903,217274.76913806147
1904,146044.72936682025
1905,187229.99957147922
1906,132900.04107659918
1907,200307.21100732748
1908,122273.93556921429
1909,145752.39867896485
1910,130840.03707083981
1911,208408.94464752421
1912,331618.8575758541
1913,144867.0880915022
1914,62243.753477718914
1915,284817.95236393984
1916,65826.29354154298
1917,251738.03077359195
1918,146488.6216828504
1919,179707.82623125653
1920,158336.778966433
1921,364191.6978093581
1922,309231.9276964906
1923,225441.6997915204
1924,209518.49424844896
1925,198800.46321798733
1926,371421.2256115627
1927,130813.0252143901
1928,156629.246848588
1929,127612.12723117432
1930,137986.48031626252
1931,147008.6993307324
1932,140389.80452425376
1933,179872.5739733998
1934,183002.108349322
1935,165554.59124379858
1936,190321.89923721974
1937,176704.942724036
1938,165656.47301702207
1939,252358.92348399517
1940,193498.84458417402
1941,174697.04501956495
1942,177733.00970694504
1943,205981.50890699367
1944,325787.32438467565
1945,366684.00841651123
1946,148121.7418567424
1947,163573.57106157116
1948,169835.86375826504
1949,242597.38939602257
1950,187578.76730325454
1951,253763.30623068355
1952,210972.76979679358
1953,162653.83114104468
1954,191379.66951922476
1955,132734.08124158852
1956,340398.9845802401
1957,161328.84645220943
1958,299321.5371861181
1959,145330.663448233
1960,112914.95988960125
1961,122083.47019087074
1962,107034.76208238749
1963,112720.3758600215
1964,108705.0882264382
1965,153335.57476749297
1966,145747.57905466817
1967,276564.04324641876
1968,407345.4314472263
1969,361666.6570409013
1970,416010.13604786195
1971,484915.6338087136
1972,368340.3435742687
1973,261567.50780533315
1974,323247.08737724635
1975,510403.71849359473
1976,264468.43273165205
1977,341607.000745667
1978,344717.7760975318
1979,320187.8957726462
1980,184492.79008797533
1981,334204.21950942447
1982,222209.3167004247
1983,208812.55952222683
1984,178881.73560210678
1985,227528.25688072105
1986,206474.3663885457
1987,197919.1876143612
1988,173812.52540932552
1989,195590.81750049719
1990,210181.95071171055
1991,222892.19382289727
1992,215519.88352966774
1993,177047.43854870947
1994,241878.87046475447
1995,186167.75663589497
1996,241101.5947731256
1997,306361.39755736594
1998,293344.83095928136
1999,249412.53467808425
2000,303587.1444991116
2001,249489.27851885694
2002,236621.48904882694
2003,251217.12561574674
2004,272297.4159166237
2005,223056.60129623662
2006,212302.77413844128
2007,242384.5425128718
2008,199847.7512430991
2009,188524.2329484222
2010,193419.732381809
2011,142558.10612332376
2012,173100.3509041534
2013,176197.32922033675
2014,185322.66334740116
2015,201085.088801917
2016,189569.6083949897
2017,190107.50100703762
2018,123310.52007066792
2019,138167.47130509035
2020,105691.12093595164
2021,107870.88377785266
2022,170731.26726136863
2023,144751.81449019388
2024,256949.16102942298
2025,346299.1072971935
2026,175757.21829958766
2027,158307.35154312022
2028,163175.10044228044
2029,160745.2449910695
2030,259691.6908277341
2031,233607.9633319676
2032,256596.22561885565
2033,259361.87329792342
2034,171580.14112807743
2035,213191.81642046006
2036,198569.75471696813
2037,201862.09055540935
2038,327816.07291258115
2039,217874.88537981256
2040,308856.46270315256
2041,269339.1190221333
2042,204548.71880991265
2043,173486.513878072
2044,182720.7749676579
2045,208019.62915080995
2046,147463.8965796972
