Id,SalePrice
1461,117865.9968014754
1462,151191.0739978345
1463,176109.70784066844
1464,198499.48186525799
1465,197313.1430772172
1466,170326.98592420475
1467,179119.71981116856
1468,163623.22578850712
1469,192640.3747039636
1470,121962.06624204162
1471,166106.14685969887
1472,100787.41558560994
1473,96329.93093974696
1474,142481.96512038325
1475,112148.2933478296
1476,358751.0570621995
1477,250572.43628280325
1478,307352.592545509
1479,310054.06253648247
1480,505985.81656492647
1481,336026.4850012583
1482,214464.39551020585
1483,170912.62445570395
1484,165606.24241518992
1485,192343.70906849613
1486,188347.82904718057
1487,349364.5604284195
1488,225104.12730602536
1489,189441.3166230636
1490,238605.00272756245
1491,193115.14179300054
1492,93151.92877660294
1493,187464.11258510593
1494,295195.68792308454
1495,283738.7080813431
1496,229885.38232572158
1497,179788.3393842158
1498,197470.5773245875
1499,168611.3017904258
1500,162973.24542019333
1501,173875.44567699792
1502,152994.05892367053
1503,308271.20075358404
1504,248262.67154849635
1505,229290.67359955408
1506,188144.5491576035
1507,246334.36274474327
1508,193963.44176367234
1509,156312.33615333078
1510,147166.6283144665
1511,168408.95407396494
1512,169250.04844381454
1513,147472.37846482405
1514,156308.26780134946
1515,185735.03511118505
1516,150121.14508294797
1517,166003.74520956512
1518,129562.51762102186
1519,201611.76314868312
1520,127740.20924186597
1521,129479.22842967254
1522,171248.5078095966
1523,115313.7146253518
1524,119525.42193810863
1525,117590.3770356325
1526,111129.79725909072
1527,112749.68642805213
1528,130267.33584854005
1529,157406.4302431667
1530,208658.7102660327
1531,118422.85299400252
1532,98122.70899361874
1533,145603.38268169764
1534,123022.93725015383
1535,134338.41987365007
1536,106879.95138593434
1537,58501.546318838526
1538,144306.7868438243
1539,187672.23140735374
1540,79749.7196037621
1541,134264.88505141085
1542,143409.78188322522
1543,174093.6370824041
1544,89264.46113143585
1545,116284.48490835918
1546,142477.1944631533
1547,132824.90493070707
1548,139098.85946053022
1549,126422.51844582186
1550,135446.62184829274
1551,104178.15448152059
1552,143464.455945633
1553,134554.24746762333
1554,121863.77707101149
1555,155134.08493736677
1556,87026.54879484598
1557,108291.4250651148
1558,106971.81868523199
1559,60965.28507357501
1560,130102.59900298556
1561,107694.38572452897
1562,134151.41648672117
1563,122481.53027886304
1564,157183.55360996485
1565,145586.56785199107
1566,233133.56025058738
1567,81098.09983027673
1568,248592.06541474245
1569,126808.3075565631
1570,135715.58139085455
1571,109084.12142965556
1572,135168.96460215325
1573,221373.3397047364
1574,114812.45354721925
1575,235363.58001785487
1576,235225.30136920107
1577,181955.88534048188
1578,143050.0535192569
1579,145179.34236377283
1580,196879.44621365386
1581,157220.83876552302
1582,130954.96421439611
1583,287551.1983854687
1584,221484.4420285433
1585,138470.33339821972
1586,83703.66484199531
1587,113320.50888147143
1588,149502.64053917807
1589,95831.82775615921
1590,132953.09760614336
1591,91119.28583609739
1592,115968.48761952929
1593,138077.6545948758
1594,132697.30027780926
1595,108852.45736114873
1596,215834.16006865632
1597,203232.11246793467
1598,226310.7250051693
1599,162128.45942056843
1600,154133.42530218288
1601,72172.6911175738
1602,117399.82232202208
1603,65640.72796564519
1604,263337.54049406876
1605,234039.01186513816
1606,164613.14286685214
1607,183306.19973748663
1608,221434.29275796452
1609,179790.77923046853
1610,153044.87283222392
1611,137588.51474027717
1612,169369.9701016918
1613,166194.48934107952
1614,122710.51239878121
1615,89762.48478195688
1616,78130.75311720009
1617,92983.61189559706
1618,145098.86376153244
1619,148622.67167102188
1620,159239.13621760707
1621,128683.23758789
1622,151314.24670841554
1623,249589.47757251802
1624,200174.46418133524
1625,116632.65714650704
1626,171274.37099589157
1627,191961.02227256558
1628,271370.8473281658
1629,180109.63594381497
1630,351462.9614989089
1631,236449.8695269333
1632,240714.5869162908
1633,181084.05247921305
1634,189313.59359678536
1635,175227.01206855787
1636,156458.6685694759
1637,203271.54807589806
1638,178814.12285456632
1639,185087.36550437383
1640,245705.7247962578
1641,177522.3456734078
1642,254122.820601891
1643,221759.85108399787
1644,242085.98352636857
1645,209728.7226658196
1646,161988.5065502831
1647,160102.92763128635
1648,129072.61946224344
1649,145510.58062987123
1650,119049.19566705861
1651,120914.80358192607
1652,100939.98692005771
1653,103292.39408789849
1654,146267.84724280034
1655,131073.12476450545
1656,139952.2046050762
1657,150248.5350483596
1658,149328.1060012197
1659,124743.94466109965
1660,155099.88827246183
1661,427785.12002612924
1662,411224.73029905045
1663,373694.657228428
1664,523833.330115763
1665,309538.316208667
1666,308897.5297004241
1667,376627.0502897959
1668,346464.0770399053
1669,317370.07067283255
1670,345815.65162534383
1671,268453.02336457133
1672,434476.81459641835
1673,295556.63403848605
1674,246343.01615601187
1675,197602.93360270077
1676,194349.95755126575
1677,215412.24624234144
1678,464307.88683791796
1679,403111.36069855787
1680,314221.18925487873
1681,243726.16460205757
1682,325847.65525216097
1683,194780.63167146253
1684,178918.9591379598
1685,174418.32120422798
1686,172407.30040291877
1687,169729.44631056688
1688,185325.77099472983
1689,191265.18790861615
1690,198216.95708304044
1691,191241.3531868894
1692,256539.94745559397
1693,169511.46478778284
1694,187582.80591452427
1695,174307.41711246982
1696,276673.9226045107
1697,178010.65904170743
1698,340600.71713918226
1699,324475.41228650906
1700,261955.42278647824
1701,267380.67303964705
1702,231873.95676241055
1703,237566.82321151916
1704,270916.4476378832
1705,242213.59284738256
1706,255854.53990409258
1707,208245.37404714528
1708,201811.23847907115
1709,256427.88668638736
1710,223450.6416783387
1711,279113.2260325231
